MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50
,,,,,,,,,,,1513723,1x12-12' Honey Grove - Trex Enhance Naturals Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,1513723,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 1513723",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 1513723, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1513729,1x8-12' Tide Pool - Trex Enhance Basics Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,1513729,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 1513729",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 1513729, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1513730,1x12-12' Tide Pool - Trex Enhance Basics Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,1513730,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 1513730",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 1513730, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,543076916,1x8-12' Cinnamon Cove - Trex Enhance Naturals Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,543076916,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 543076916",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 543076916, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1516876,1x8-12' Golden Hour - Trex Enhance Naturals Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,1516876,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 1516876",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 1516876, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,543076936,1x12-12' Cinnamon Cove - Trex Enhance Naturals Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,543076936,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 543076936",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 543076936, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1516878,1x12-12' Golden Hour - Trex Enhance Naturals Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,1516878,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 1516878",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 1516878, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1516884,1x8-12' Pebble Beach - Trex Enhance Basics Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,1516884,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 1516884",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 1516884, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1516885,1x12-12' Pebble Beach - Trex Enhance Basics Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,1516885,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 1516885",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 1516885, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,543005916,1x8-12' Malted Barley - Trex Select 2.0 Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,543005916,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 543005916",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 543005916, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1516902,1x8-12' Millstone - Trex Select 2.0 Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,1516902,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 1516902",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 1516902, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,543007916,1x8-12' Whiskey Barrel - Trex Select 2.0 Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,543007916,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 543007916",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 543007916, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,543005936,1x12-12' Malted Barley - Trex Select 2.0 Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,543005936,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 543005936",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 543005936, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1516905,1x12-12' Millstone - Trex Select 2.0 Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,1516905,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 1516905",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 1516905, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,543007936,1x12-12' Whiskey Barrel - Trex Select 2.0 Fascia,TREX,,,Boise Cascade Building Materials (BOICA),Trex Company,Trex,,543007936,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Trex Company Trex, Dishwasher, Professional Series, 543007936",DISHWASHER LEG 5 SST 120V 15A 50-1/4IN,"Trex, Professional Series, 543007936, Dishwasher, Leg Mounting, 5.0-Wash Cycle, Stainless Steel","Trex Dishwasher, Professional Series, 5 Wash Cycles, 120 V, 15 A, Leg Mounting, 24 in W x 24-1/4 in D, 50-1/4 in Depth With Door Open, 47 dBA Sound Level, Stainless Steel","Professional Series Dishwasher, Leg Mounting, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,Model,,,Number of Wash Cycles,5.0,,Voltage Rating,120,V,Amperage Rating,15,A,Mounting Type,Leg,,Plug Type,,,Size,24 in W x 24-1/4 in D,,Depth With Door Open,50-1/4,in,Minimum Height,,,Maximum Height,,,Sound Level,47,dBA,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,Width,,,Height,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,543144908,1x8-12' Island Mist - Trex Lineage,TREX,,,U S Lumber (3073),Trex Company,Trex,,543144908,,Building Materials>Decking & Railing>Composite Decking,"Trex Company, Trex, Product, 543144908",TREX PRODUCT 543144908,"Trex, 543144908, Product","Trex, Product, Model 543144908","Trex, Product",,,,,,,,,,,,,,,,,,,,,,,,,,,Product,Product Line,,,Profile,,,Length,,,Color,,,Dimensions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,543141908,1x8-12' Rainier - Trex Lineage,TREX,,,U S Lumber (3073),Trex Company,Trex,,543141908,,Building Materials>Decking & Railing>Composite Decking,"Trex Company, Trex, Product, 543141908",TREX PRODUCT 543141908,"Trex, 543141908, Product","Trex, Product, Model 543141908","Trex, Product",,,,,,,,,,,,,,,,,,,,,,,,,,,Product,Product Line,,,Profile,,,Length,,,Color,,,Dimensions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
